customer_key,tenure,price_protection_flag,camp_data_rem_days,basic_flag,data_flag,residential_telephony_flag,age_1,estimated_hh_income_in_000,total_1mo_data_usage,total_6mo_data_usage,easy_pay_flag,hbo_flag,cinemax_flag,showtime_flag,starz_flag,sub_retention_30day,sub_informational_30day,sub_directmail_60day,sub_email_60day,added_psu_last_12mo,dropped_psu_last_12mo,uptier_video_last_12mo,downtier_video_last_12mo,dropped_video_last_12mo,added_video_last_12mo,total_calls_offered_60days,retention_calls_60days,sales_calls_60days,acct_services_calls_60days,collections_calls_60days,tech_support_calls_60days,total_calls_offered_90days,home_max_speed,competitor,psu_combo
113140510,9,1,101,0,1,0,33,43,1145.85,3491.57,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,D
114613961,60,0,738,0,1,0,,,171.67,171.67,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,D
114617056,1,0,363,0,1,0,29,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
78438398,85,0,0,0,1,0,33,108,687.45,4229.54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,ATT,D
20837599,200,0,0,1,1,1,77,46,27.71,322.79,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,3,2,6,1000,ATT,V+D+P
113936623,5,0,598,0,1,0,28,59,285.59,1475.9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20706942,200,0,0,0,0,1,54,250,980.51,6861.82,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,P
110344217,23,0,407,0,1,0,74,10,2635.42,14273.98,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
27245391,200,0,277,0,1,0,42,60,2458.96,14696.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,2,1000,ATT,D
20669928,200,1,699,1,1,1,56,132,112.44,259.38,0,1,1,1,1,0,0,0,15,0,0,0,1,0,0,9,1,0,1,0,7,11,75,ATT,V+D+P
102938632,61,0,621,1,1,1,32,74,2040.85,15004.2,0,0,0,0,0,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1000,ATT,V+D+P
56639522,190,0,697,1,1,0,54,194,85.86,424.06,0,0,0,0,0,0,0,0,11,0,0,1,0,0,0,4,2,0,2,0,0,7,6,ATT,V+D
20698283,200,0,179,1,1,1,56,182,706.6,3701.18,1,1,1,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,50,ATT,V+D+P
99564367,78,0,0,0,1,0,80,67,30.49,554.07,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
20811161,200,0,142,1,1,0,62,97,219.93,1170.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V+D
104148445,55,0,0,0,1,0,73,49,313.17,1461.24,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,D
112702035,12,0,394,0,1,0,63,99,1004.63,6324.38,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20706190,200,0,0,0,1,1,70,72,162.82,1050.7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D+P
110571843,90,0,537,0,1,0,28,219,1818.81,8162.71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20755083,200,0,143,1,1,1,59,108,323.48,1575.78,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
61260484,179,0,0,0,1,0,40,72,658.04,1823.29,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
102077022,12,0,383,0,1,0,48,100,2686.8,14852.09,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
108320287,33,0,93,0,1,0,45,18,0.12,2377.49,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,1,1000,ATT,D
76941397,93,0,355,0,1,1,76,100,906.12,2435.9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D+P
111971470,15,0,321,0,1,0,28,250,771.34,2506.56,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,D
20827593,200,0,0,1,1,0,23,12,85.54,598.24,0,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
20713819,200,0,688,1,1,1,82,34,2.87,22.21,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1000,ATT,V+D+P
110801615,21,1,116,1,1,0,55,69,7.99,54.42,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V+D
111328040,17,0,582,0,1,0,54,153,520.68,3950.17,1,0,0,0,0,0,6,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
110224570,70,0,619,0,1,1,46,68,103.23,535.6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1,1,1000,ATT,D+P
110301984,23,0,0,0,1,0,62,66,45.72,241.78,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
69737004,133,0,0,0,1,0,65,117,555.81,4344.39,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
105336158,58,0,414,0,1,0,48,103,925.09,7247.05,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,1000,ATT,D
20856363,200,0,0,0,1,1,54,87,295.92,1537.05,1,0,0,0,0,0,0,0,5,0,1,0,0,1,0,6,1,0,1,0,4,6,100,ATT,D+P
103022609,61,0,0,1,0,1,82,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1000,ATT,V+P
103069105,61,0,0,0,1,0,31,35,222.95,1531.39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,D
107332109,38,0,0,1,1,1,36,95,9.6,50.05,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,50,ATT,V+D+P
112675642,12,0,754,0,1,0,59,74,168.05,996.76,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20776778,200,0,679,1,1,1,71,102,35.37,543.99,0,1,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,0,0,1,1000,ATT,V+D+P
20718828,200,0,395,0,1,0,50,107,430.91,2485.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
113778950,6,0,0,1,1,1,48,42,197.09,1602.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10,ATT,V+D+P
20763640,200,0,0,1,0,0,63,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V
101771616,62,0,109,0,1,0,37,8,155.18,941.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
113323048,8,0,858,1,1,0,57,12,151.04,370.47,1,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
112823921,10,0,79,0,1,0,28,76,1455.24,8382.97,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20829153,200,0,0,1,0,0,87,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V
112167044,14,0,0,0,1,0,54,49,573.01,1951.72,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,100,ATT,D
113943937,5,1,600,1,1,0,83,100,1395.32,3982.61,0,1,1,1,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
111323197,18,0,0,0,1,0,25,150,238.53,1098.97,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,100,ATT,D
114416838,2,1,317,0,1,0,28,55,477.92,670.98,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,12,ATT,D
105951778,46,0,380,0,1,0,55,23,149.43,963.65,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,2,0,0,0,1,3,1000,ATT,D
20764088,200,0,0,1,0,0,84,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,1,4,1000,ATT,V
30062725,194,0,0,0,1,0,64,115,193.52,1905.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,D
111803643,16,0,264,0,1,0,35,61,451.24,2092.4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
111054081,37,0,752,0,1,0,24,119,557.33,3390.82,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
112428105,12,1,384,1,1,0,26,74,179.31,1054.8,1,1,1,1,1,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,1,1,1000,ATT,V+D
105953849,45,0,0,1,1,0,34,47,238.64,1907.58,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
20684282,200,0,0,1,1,1,55,131,641.17,4533.58,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
77204427,92,1,0,1,1,0,59,72,527.77,2976.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,V+D
102469668,63,0,0,0,1,0,36,99,488.15,2331.18,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
65566032,156,0,0,1,0,0,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ATT,V
109195423,29,0,442,0,1,0,71,110,241.18,2532.56,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,2,2,1000,ATT,D
114236955,3,1,288,0,1,0,34,71,941.67,2278.56,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,100,ATT,D
102738434,62,1,115,1,1,1,81,46,53.86,288.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
25743160,200,0,0,0,1,0,,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATT,D
109695825,26,0,10,0,1,1,32,30,1336.33,6762.62,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D+P
106952658,40,0,245,1,1,0,36,25,940.58,7536.13,1,1,1,1,1,0,0,0,15,0,1,1,1,0,0,0,0,0,0,0,0,0,50,ATT,V+D
62380208,172,0,0,1,1,1,75,18,37.61,220.95,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,3,100,ATT,V+D+P
109329779,28,0,0,0,1,0,38,250,511.67,3159.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,D
112308686,13,0,341,0,1,0,32,130,498.63,2647.89,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
113146864,9,0,0,1,1,0,43,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ATT,V+D
111793838,16,1,266,1,1,0,47,33,22.38,462.32,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V+D
65547273,156,0,0,1,0,0,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ATT,V
109547675,27,0,265,1,1,0,52,250,359.49,2258.81,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,75,ATT,V+D
57820978,158,0,0,0,0,1,64,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,P
111119245,19,0,169,0,1,0,45,70,392.12,3081.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
114679303,1,0,1091,0,1,0,46,43,15.68,15.68,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
99823313,77,1,363,1,1,1,78,89,19.14,197.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V+D+P
52011305,200,0,0,1,0,0,46,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,ATT,V
110040642,24,0,371,0,1,1,46,23,595.25,4572.03,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D+P
111666234,200,0,0,1,1,0,73,43,22.24,124.05,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,0,0,1,1,50,ATT,V+D
76807244,94,0,0,1,1,1,58,90,1299.43,7291.66,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
74145531,109,0,0,1,1,0,79,27,0.42,1.72,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
20688403,200,1,231,1,1,1,63,145,23.15,189.25,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,100,ATT,V+D+P
111783493,16,0,0,0,1,0,31,26,131.08,725.08,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
108706000,31,1,166,1,1,1,73,59,48.03,496.35,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,2,2,3,ATT,V+D+P
114518206,1,0,705,1,1,1,77,150,211.55,211.55,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
111556195,17,0,601,0,1,0,29,44,360.4,2387.23,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,ATT,D
112686717,12,0,0,0,1,0,28,9,0,7466.88,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
112780913,11,1,39,0,1,0,66,69,15.01,2137.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,D
112627726,12,1,428,0,1,0,51,86,1576.97,8333.21,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
112536566,27,0,385,0,1,0,32,14,468.08,2804.24,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
113503671,7,0,524,0,1,0,45,21,1164.32,5708.67,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20735142,200,1,132,1,1,0,72,98,98.06,410.14,1,0,0,0,0,0,0,0,14,0,1,0,1,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
113657230,6,0,553,1,1,0,37,62,232.03,1751.39,0,1,1,1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,V+D
114366678,15,1,452,0,1,0,33,109,394.72,824.83,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
55824138,120,0,695,1,1,0,60,43,828.79,4061.88,0,0,0,0,0,0,0,0,11,0,1,1,1,0,0,1,1,0,0,0,0,1,1000,ATT,V+D
113895488,5,0,958,0,1,0,26,135,444.13,2492.8,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
110438140,23,0,421,0,1,0,29,15,554.32,5213.9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20807607,200,0,0,1,0,0,66,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V
108845671,30,0,12,0,1,0,27,60,181.28,1280.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
68495002,140,0,0,1,1,1,35,36,71.75,620.86,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
20797232,200,0,0,1,1,1,76,61,0.01,69.67,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
107221256,99,0,0,0,1,1,36,90,913.42,5487.98,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,100,ATT,D+P
20748624,200,0,0,1,0,0,42,134,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V
114572455,1,0,705,0,1,0,35,16,278.5,278.5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
111276425,18,0,0,0,1,0,42,58,283.7,2171.5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,D
102427032,64,0,0,0,1,0,,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ATT,D
20658178,200,0,0,1,0,0,77,41,0.9,4.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1000,ATT,V
20816178,200,0,0,1,1,1,80,21,48.7,269.79,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,3,4,1,ATT,V+D+P
113648688,7,0,547,0,1,0,32,57,570.12,2619.26,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,ATT,D
112811543,11,1,406,1,1,0,62,30,102.27,792.45,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,V+D
107896632,35,1,669,1,1,1,69,30,186.43,1616.69,0,1,1,1,1,0,0,0,14,0,0,1,0,0,0,3,0,0,0,0,3,3,1000,ATT,V+D+P
113607003,7,0,547,0,1,0,30,222,357.61,1257.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
107707530,36,0,0,0,1,0,44,30,89.53,502.3,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
112517160,12,1,374,1,1,0,73,38,166.38,1385.05,0,1,1,1,1,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
108253687,34,0,0,1,1,1,65,31,16.89,93.74,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,3,0,2,0,0,6,50,ATT,V+D+P
73731646,111,0,0,0,1,0,49,69,183.49,1254.92,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20774871,200,0,0,1,1,1,90,29,260.7,1536.53,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,V+D+P
114314020,3,1,301,1,1,0,53,136,417.84,582.76,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,1,1,50,ATT,V+D
73716636,30,0,0,0,1,0,47,92,752.29,4823.66,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
69457186,134,0,0,0,1,0,87,27,14.26,39.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,D
107570385,37,1,33,1,1,1,23,25,319.98,3004.34,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,V+D+P
20771913,200,0,0,1,0,0,61,221,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,V
102357694,64,0,0,0,1,0,59,62,587.78,4465.64,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
110287294,23,0,33,0,1,0,23,23,356.95,1913.22,1,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,D
110947944,20,0,139,0,1,0,41,128,495.96,4122.77,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
69498055,134,0,0,1,0,0,91,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,6,ATT,V
74832883,107,0,0,1,1,1,32,34,262.86,1897.58,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,25,0,0,12,13,0,28,12,ATT,V+D+P
20848916,200,1,226,1,1,0,90,32,7.39,36.09,1,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,V+D
114076161,4,1,628,0,1,1,87,38,22.08,86.97,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,ATT,D+P
112993789,10,0,437,0,1,0,54,42,441.26,2700.57,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
111548633,17,0,237,0,1,0,40,76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
69212642,136,0,160,0,1,0,40,92,290.21,914.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
108087859,35,0,290,0,1,0,27,60,743,4508.08,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,ATT,D
20708808,200,1,0,1,0,1,52,66,1.92,6.35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+P
20851602,200,0,0,1,0,0,54,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V
104020953,56,1,241,0,1,0,38,56,370.52,1967.71,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D+H
20712099,200,0,0,1,1,1,80,66,68.51,456.75,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,1,1,1000,ATT,V+D+P
114035758,4,1,254,0,1,0,49,61,902.25,3731.37,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,100,ATT,D
20863417,200,0,0,0,1,0,88,62,35.16,194.66,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,50,ATT,D
106311433,40,0,0,0,1,1,43,145,529.51,3672.85,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,D+P
105080519,129,0,199,1,1,1,63,67,1.23,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
77943401,87,0,0,1,1,0,43,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,ATT,V+D
112155131,14,0,318,0,1,0,49,25,360.51,2076.3,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,50,ATT,D
107928507,72,0,0,0,1,0,22,108,501.48,4250.96,1,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,D
107907983,34,0,0,0,1,0,55,58,846.75,6955.77,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,D
114032010,4,0,613,0,1,0,52,219,178.12,553.06,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100,ATT,D
101060187,71,0,0,0,1,0,58,60,470.96,3490.71,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
76852514,94,0,31,1,1,0,34,227,423.84,2428.15,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,75,ATT,V+D
107850714,36,0,745,0,1,0,30,11,338.74,2354.59,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,2,0,1,0,1,4,50,ATT,D
67105260,148,0,0,1,1,1,65,80,718.67,6299.71,1,1,1,1,1,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
114559941,1,0,705,0,1,0,53,42,1073.25,1073.25,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,2,2,1000,ATT,D
20707743,200,0,0,1,1,0,95,106,0.01,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
100959244,71,1,0,1,1,0,61,16,138.33,654.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
28203770,200,0,0,1,0,0,88,31,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,1,1,1000,ATT,V
111331665,18,0,570,0,1,0,47,121,619.35,5097.33,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,25,ATT,D
70672974,67,0,7,0,1,0,46,73,38.23,302.6,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,3,100,ATT,D
71865090,121,0,0,1,1,1,43,86,325.37,508.74,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,50,ATT,V+D+P
106392312,43,0,553,0,1,0,49,74,1130.3,6813.33,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
20763654,169,1,512,1,1,1,86,93,1.56,9.94,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,1,3,1000,ATT,V+D+P
76382501,96,0,16,0,1,0,39,107,360.18,2299.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,D
64702062,161,1,16,1,1,1,67,68,675.42,5200.42,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
108360585,33,0,111,1,1,0,42,80,96.54,785.12,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D
109468667,27,0,0,0,1,0,30,108,566.93,5394.36,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ATT,D
20861847,181,0,0,1,1,1,53,60,96.72,503.17,0,1,1,1,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,ATT,V+D+P
71731793,156,0,0,1,0,0,79,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,ATT,V
